complexity,algorithm,samples,reward,b
36,MCTS,48,0,8
36,MCTS,54,1.0,8
36,MCTS,60,1.0,8
36,MCTS,66,1.0,8
36,MCTS,6,1.0,8
36,MCTS,12,1.0,8
36,MCTS,18,1.0,8
36,MCTS,24,1.0,8
36,MCTS,30,1.0,8
36,MCTS,36,1.0,8
36,MCTS,42,1.0,8
36,MCTS,48,1.0,8
36,MCTS,54,1.0,8
36,MCTS,60,1.0,8
36,MCTS,66,1.0,8
36,MCTS,6,1.0,8
36,MCTS,12,1.0,8
36,MCTS,18,1.0,8
36,MCTS,24,1.0,8
36,MCTS,30,1.0,8
36,MCTS,36,1.0,8
36,MCTS,42,1.0,8
36,MCTS,48,1.0,8
36,MCTS,54,1.0,8
36,MCTS,60,1.0,8
36,MCTS,66,2.0,8
36,MCTS,6,1.0,8
36,MCTS,12,1.0,8
36,MCTS,18,1.0,8
36,MCTS,24,1.0,8
36,MCTS,30,1.0,8
36,MCTS,36,1.0,8
36,MCTS,42,1.0,8
36,MCTS,48,1.0,8
36,MCTS,54,1.0,8
36,MCTS,60,1.0,8
36,MCTS,66,1.0,8
36,MCTS,6,1.0,8
36,MCTS,12,1.0,8
36,MCTS,18,1.0,8
36,MCTS,24,1.0,8
36,MCTS,30,1.0,8
36,MCTS,36,1.0,8
36,MCTS,42,1.0,8
36,MCTS,48,1.0,8
36,MCTS,54,1.0,8
36,MCTS,60,1.0,8
36,MCTS,66,1.0,8
36,MCTS,6,1.0,8
36,MCTS,12,1.0,8
36,MCTS,18,1.0,8
36,MCTS,24,1.0,8
36,MCTS,30,1.0,8
36,MCTS,36,1.0,8
36,MCTS,42,1.0,8
36,MCTS,48,1.0,8
36,MCTS,54,1.0,8
36,MCTS,60,1.0,8
36,MCTS,66,1.0,8
36,MCTS,6,1.0,8
36,MCTS,12,1.0,8
36,MCTS,18,1.0,8
36,MCTS,24,1.0,8
36,MCTS,30,1.0,8
36,MCTS,36,1.0,8
36,MCTS,42,1.0,8
36,MCTS,48,1.0,8
36,MCTS,54,1.0,8
36,MCTS,60,1.0,8
36,MCTS,66,1.0,8
36,MCTS,6,0,8
36,MCTS,12,0,8
36,MCTS,18,0,8
36,MCTS,24,0,8
36,MCTS,30,0,8
36,MCTS,36,0,8
36,MCTS,42,0,8
36,MCTS,48,0,8
36,MCTS,54,0,8
36,MCTS,60,0,8
36,MCTS,66,1.0,8
36,MCTS,6,1.0,8
36,MCTS,12,1.0,8
36,MCTS,18,1.0,8
36,MCTS,24,1.0,8
36,MCTS,30,1.0,8
36,MCTS,36,1.0,8
36,MCTS,42,1.0,8
36,MCTS,48,1.0,8
36,MCTS,54,1.0,8
36,MCTS,60,1.0,8
36,MCTS,66,1.0,8
36,MCTS,6,2.0,8
36,MCTS,12,3.0,8
36,MCTS,18,3.0,8
36,MCTS,24,3.0,8
36,MCTS,30,3.0,8
36,MCTS,36,3.0,8
36,MCTS,42,3.0,8
36,MCTS,48,3.0,8
36,MCTS,54,3.0,8
36,MCTS,60,3.0,8
36,MCTS,66,3.0,8
36,MCTS,6,1.0,8
36,MCTS,12,1.0,8
36,MCTS,18,1.0,8
36,MCTS,24,1.0,8
36,MCTS,30,1.0,8
36,MCTS,36,1.0,8
36,MCTS,42,1.0,8
36,MCTS,48,1.0,8
36,MCTS,54,4.0,8
36,MCTS,60,4.0,8
36,MCTS,66,7.0,8
36,MCTS,6,0,8
36,MCTS,12,0,8
36,MCTS,18,0,8
36,MCTS,24,0,8
36,MCTS,30,0,8
36,MCTS,36,0,8
36,MCTS,42,0,8
36,MCTS,48,0,8
36,MCTS,54,0,8
36,MCTS,60,0,8
36,MCTS,66,1.0,8
36,MCTS,6,0,8
36,MCTS,12,0,8
36,MCTS,18,0,8
36,MCTS,24,0,8
36,MCTS,30,0,8
36,MCTS,36,0,8
36,MCTS,42,0,8
36,MCTS,48,0,8
36,MCTS,54,0,8
36,MCTS,60,1.0,8
36,MCTS,66,1.0,8
36,MCTS,6,1.0,8
36,MCTS,12,1.0,8
36,MCTS,18,1.0,8
36,MCTS,24,1.0,8
36,MCTS,30,1.0,8
36,MCTS,36,1.0,8
36,MCTS,42,1.0,8
36,MCTS,48,1.0,8
36,MCTS,54,1.0,8
36,MCTS,60,1.0,8
36,MCTS,66,1.0,8
36,LAP3,10,10.0,8
36,LAP3,15,1.0,8
36,LAP3,20,1.0,8
36,LAP3,25,1.0,8
36,LAP3,30,3.0,8
36,LAP3,35,1.0,8
36,LAP3,40,1.0,8
36,LAP3,45,7.0,8
36,LAP3,50,1.0,8
36,LAP3,55,4.0,8
36,LAP3,60,10.0,8
36,LAP3,65,2.0,8
36,LAP3,10,3.0,8
36,LAP3,15,1.0,8
36,LAP3,20,1.0,8
36,LAP3,25,1.0,8
36,LAP3,30,1.0,8
36,LAP3,35,2.0,8
36,LAP3,40,4.0,8
36,LAP3,45,2.0,8
36,LAP3,50,2.0,8
36,LAP3,55,3.0,8
36,LAP3,60,4.0,8
36,LAP3,65,2.0,8
36,LAP3,10,1.0,8
36,LAP3,15,2.0,8
36,LAP3,20,2.0,8
36,LAP3,25,1.0,8
36,LAP3,30,7.0,8
36,LAP3,35,10.0,8
36,LAP3,40,1.0,8
36,LAP3,45,2.0,8
36,LAP3,50,1.0,8
36,LAP3,55,3.0,8
36,LAP3,60,7.0,8
36,LAP3,10,1.0,8
36,LAP3,15,2.0,8
36,LAP3,20,2.0,8
36,LAP3,25,3.0,8
36,LAP3,30,2.0,8
36,LAP3,35,2.0,8
36,LAP3,40,2.0,8
36,LAP3,45,1.0,8
36,LAP3,50,2.0,8
36,LAP3,55,2.0,8
36,LAP3,60,2.0,8
36,LAP3,65,3.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,20,7.0,8
36,LAP3,25,1.0,8
36,LAP3,30,4.0,8
36,LAP3,35,2.0,8
36,LAP3,40,1.0,8
36,LAP3,45,3.0,8
36,LAP3,50,10.0,8
36,LAP3,55,4.0,8
36,LAP3,60,4.0,8
36,LAP3,65,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,20,1.0,8
36,LAP3,25,1.0,8
36,LAP3,30,2.0,8
36,LAP3,35,1.0,8
36,LAP3,40,1.0,8
36,LAP3,45,1.0,8
36,LAP3,50,4.0,8
36,LAP3,55,2.0,8
36,LAP3,60,1.0,8
36,LAP3,65,2.0,8
36,LAP3,10,0.0,8
36,LAP3,15,1.0,8
36,LAP3,20,1.0,8
36,LAP3,25,1.0,8
36,LAP3,30,20,8
36,LAP3,35,2.0,8
36,LAP3,40,10.0,8
36,LAP3,45,3.0,8
36,LAP3,50,7.0,8
36,LAP3,55,5.0,8
36,LAP3,60,10.0,8
36,LAP3,65,2.0,8
36,LAP3,10,1.0,8
36,LAP3,15,2.0,8
36,LAP3,20,7.0,8
36,LAP3,25,1.0,8
36,LAP3,30,2.0,8
36,LAP3,35,1.0,8
36,LAP3,40,10.0,8
36,LAP3,45,1.0,8
36,LAP3,50,2.0,8
36,LAP3,55,5.0,8
36,LAP3,60,1.0,8
36,LAP3,65,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,2.0,8
36,LAP3,20,10.0,8
36,LAP3,25,1.0,8
36,LAP3,30,2.0,8
36,LAP3,35,2.0,8
36,LAP3,40,10.0,8
36,LAP3,45,1.0,8
36,LAP3,50,1.0,8
36,LAP3,55,7.0,8
36,LAP3,60,1.0,8
36,LAP3,65,7.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,20,1.0,8
36,LAP3,25,1.0,8
36,LAP3,30,1.0,8
36,LAP3,35,1.0,8
36,LAP3,40,3.0,8
36,LAP3,45,1.0,8
36,LAP3,50,5.0,8
36,LAP3,55,2.0,8
36,LAP3,60,2.0,8
36,LAP3,65,4.0,8
36,LAP3,10,1.0,8
36,LAP3,15,3.0,8
36,LAP3,20,3.0,8
36,LAP3,25,1.0,8
36,LAP3,30,1.0,8
36,LAP3,35,1.0,8
36,LAP3,40,1.0,8
36,LAP3,45,1.0,8
36,LAP3,50,10.0,8
36,LAP3,55,2.0,8
36,LAP3,60,1.0,8
36,LAP3,65,4.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,20,10.0,8
36,LAP3,25,1.0,8
36,LAP3,30,3.0,8
36,LAP3,35,2.0,8
36,LAP3,40,3.0,8
36,LAP3,45,1.0,8
36,LAP3,50,10.0,8
36,LAP3,55,4.0,8
36,LAP3,60,3.0,8
36,LAP3,65,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,4.0,8
36,LAP3,20,2.0,8
36,LAP3,25,1.0,8
36,LAP3,30,20,8
36,LAP3,35,1.0,8
36,LAP3,40,1.0,8
36,LAP3,45,1.0,8
36,LAP3,50,1.0,8
36,LAP3,55,20,8
36,LAP3,60,2.0,8
36,LAP3,65,20,8
36,LAP3,10,2.0,8
36,LAP3,15,1.0,8
36,LAP3,20,1.0,8
36,LAP3,25,4.0,8
36,LAP3,30,1.0,8
36,LAP3,35,1.0,8
36,LAP3,40,2.0,8
36,LAP3,45,3.0,8
36,LAP3,50,1.0,8
36,LAP3,55,4.0,8
36,LAP3,60,10.0,8
36,LAP3,65,4.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,20,2.0,8
36,LAP3,25,4.0,8
36,LAP3,30,2.0,8
36,LAP3,35,20,8
36,LAP3,40,4.0,8
36,LAP3,45,2.0,8
36,LAP3,50,3.0,8
36,LAP3,55,2.0,8
36,LAP3,60,2.0,8
36,LAP3,65,5.0,8
36,LAP3,10,2.0,8
36,LAP3,15,3.0,8
36,LAP3,20,2.0,8
36,LAP3,25,1.0,8
36,LAP3,30,2.0,8
36,LAP3,35,2.0,8
36,LAP3,40,1.0,8
36,LAP3,45,4.0,8
36,LAP3,50,9.0,8
36,LAP3,55,2.0,8
36,LAP3,60,3.0,8
36,LAP3,65,2.0,8
36,LAP3,10,2.0,8
36,LAP3,15,1.0,8
36,LAP3,20,1.0,8
36,LAP3,25,2.0,8
36,LAP3,30,5.0,8
36,LAP3,35,20,8
36,LAP3,40,4.0,8
36,LAP3,45,20,8
36,LAP3,50,7.0,8
36,LAP3,55,2.0,8
36,LAP3,60,2.0,8
36,LAP3,65,7.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,20,3.0,8
36,LAP3,25,2.0,8
36,LAP3,30,1.0,8
36,LAP3,35,4.0,8
36,LAP3,40,2.0,8
36,LAP3,45,3.0,8
36,LAP3,50,10.0,8
36,LAP3,55,4.0,8
36,LAP3,60,1.0,8
36,LAP3,65,3.0,8
36,LAP3,10,4.0,8
36,LAP3,15,1.0,8
36,LAP3,20,1.0,8
36,LAP3,25,4.0,8
36,LAP3,30,20,8
36,LAP3,35,3.0,8
36,LAP3,40,3.0,8
36,LAP3,45,6.0,8
36,LAP3,50,2.0,8
36,LAP3,55,4.0,8
36,LAP3,60,2.0,8
36,LAP3,65,4.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,20,2.0,8
36,LAP3,25,7.0,8
36,LAP3,30,1.0,8
36,LAP3,35,2.0,8
36,LAP3,40,2.0,8
36,LAP3,45,7.0,8
36,LAP3,50,2.0,8
36,LAP3,55,10.0,8
36,LAP3,60,1.0,8
36,LAP3,65,3.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,20,1.0,8
36,LAP3,25,3.0,8
36,LAP3,30,2.0,8
36,LAP3,35,1.0,8
36,LAP3,40,1.0,8
36,LAP3,45,1.0,8
36,LAP3,50,1.0,8
36,LAP3,55,15.0,8
36,LAP3,60,3.0,8
36,LAP3,65,2.0,8
36,LAP3,15,5.0,8
36,LAP3,20,1.0,8
36,LAP3,25,2.0,8
36,LAP3,30,7.0,8
36,LAP3,35,1.0,8
36,LAP3,40,1.0,8
36,LAP3,45,7.0,8
36,LAP3,50,5.0,8
36,LAP3,55,3.0,8
36,LAP3,60,2.0,8
36,LAP3,65,2.0,8
36,LAP3,10,1.0,8
36,LAP3,15,2.0,8
36,LAP3,20,20,8
36,LAP3,25,1.0,8
36,LAP3,30,4.0,8
36,LAP3,35,1.0,8
36,LAP3,40,1.0,8
36,LAP3,45,7.0,8
36,LAP3,50,1.0,8
36,LAP3,55,3.0,8
36,LAP3,60,1.0,8
36,LAP3,65,1.0,8
36,LAP3,10,0.0,8
36,LAP3,15,1.0,8
36,LAP3,20,3.0,8
36,LAP3,25,3.0,8
36,LAP3,30,10.0,8
36,LAP3,35,4.0,8
36,LAP3,40,3.0,8
36,LAP3,45,2.0,8
36,LAP3,50,2.0,8
36,LAP3,55,4.0,8
36,LAP3,60,1.0,8
36,LAP3,65,2.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,20,1.0,8
36,LAP3,25,3.0,8
36,LAP3,30,1.0,8
36,LAP3,35,1.0,8
36,LAP3,40,2.0,8
36,LAP3,45,2.0,8
36,LAP3,50,1.0,8
36,LAP3,55,3.0,8
36,LAP3,60,2.0,8
36,LAP3,65,4.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,20,2.0,8
36,LAP3,25,2.0,8
36,LAP3,30,2.0,8
36,LAP3,35,1.0,8
36,LAP3,40,1.0,8
36,LAP3,45,20,8
36,LAP3,50,3.0,8
36,LAP3,55,10.0,8
36,LAP3,60,7.0,8
36,LAP3,65,10.0,8
36,LAP3,10,2.0,8
36,LAP3,15,2.0,8
36,LAP3,20,3.0,8
36,LAP3,25,3.0,8
36,LAP3,30,7.0,8
36,LAP3,35,2.0,8
36,LAP3,40,2.0,8
36,LAP3,45,1.0,8
36,LAP3,50,2.0,8
36,LAP3,55,1.0,8
36,LAP3,60,1.0,8
36,LAP3,65,3.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,20,3.0,8
36,LAP3,25,1.0,8
36,LAP3,30,4.0,8
36,LAP3,35,2.0,8
36,LAP3,40,1.0,8
36,LAP3,45,2.0,8
36,LAP3,50,10.0,8
36,LAP3,55,1.0,8
36,LAP3,60,4.0,8
36,LAP3,65,2.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,20,2.0,8
36,LAP3,25,1.0,8
36,LAP3,30,1.0,8
36,LAP3,35,1.0,8
36,LAP3,40,1.0,8
36,LAP3,45,1.0,8
36,LAP3,50,4.0,8
36,LAP3,55,10.0,8
36,LAP3,60,10.0,8
36,LAP3,65,6.0,8
36,LAP3,10,3.0,8
36,LAP3,15,1.0,8
36,LAP3,20,1.0,8
36,LAP3,25,2.0,8
36,LAP3,30,10.0,8
36,LAP3,35,3.0,8
36,LAP3,40,3.0,8
36,LAP3,45,4.0,8
36,LAP3,50,1.0,8
36,LAP3,55,4.0,8
36,LAP3,60,20,8
36,LAP3,65,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,20,1.0,8
36,LAP3,25,2.0,8
36,LAP3,30,2.0,8
36,LAP3,35,7.0,8
36,LAP3,40,2.0,8
36,LAP3,45,3.0,8
36,LAP3,50,2.0,8
36,LAP3,55,4.0,8
36,LAP3,60,2.0,8
36,LAP3,65,5.0,8
36,LAP3,10,0.0,8
36,LAP3,15,3.0,8
36,LAP3,20,4.0,8
36,LAP3,25,1.0,8
36,LAP3,30,5.0,8
36,LAP3,35,2.0,8
36,LAP3,40,2.0,8
36,LAP3,45,20,8
36,LAP3,50,2.0,8
36,LAP3,55,4.0,8
36,LAP3,60,2.0,8
36,LAP3,65,10.0,8
36,LAP3,10,2.0,8
36,LAP3,15,2.0,8
36,LAP3,20,2.0,8
36,LAP3,25,2.0,8
36,LAP3,30,2.0,8
36,LAP3,35,4.0,8
36,LAP3,40,1.0,8
36,LAP3,45,2.0,8
36,LAP3,50,20,8
36,LAP3,55,2.0,8
36,LAP3,60,2.0,8
36,LAP3,65,2.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,20,4.0,8
36,LAP3,25,1.0,8
36,LAP3,30,2.0,8
36,LAP3,35,1.0,8
36,LAP3,40,2.0,8
36,LAP3,45,1.0,8
36,LAP3,50,2.0,8
36,LAP3,55,2.0,8
36,LAP3,60,20,8
36,LAP3,65,20,8
36,LAP3,10,4.0,8
36,LAP3,15,1.0,8
36,LAP3,20,0.0,8
36,LAP3,25,1.0,8
36,LAP3,30,1.0,8
36,LAP3,35,10.0,8
36,LAP3,40,7.0,8
36,LAP3,45,1.0,8
36,LAP3,50,1.0,8
36,LAP3,55,4.0,8
36,LAP3,60,2.0,8
36,LAP3,65,1.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,20,3.0,8
36,LAP3,25,3.0,8
36,LAP3,30,1.0,8
36,LAP3,35,2.0,8
36,LAP3,40,2.0,8
36,LAP3,45,1.0,8
36,LAP3,50,2.0,8
36,LAP3,55,2.0,8
36,LAP3,60,2.0,8
36,LAP3,65,5.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,20,7.0,8
36,LAP3,25,1.0,8
36,LAP3,30,3.0,8
36,LAP3,35,2.0,8
36,LAP3,40,1.0,8
36,LAP3,45,5.0,8
36,LAP3,50,1.0,8
36,LAP3,55,3.0,8
36,LAP3,60,7.0,8
36,LAP3,65,6.0,8
36,LAP3,10,0.0,8
36,LAP3,15,2.0,8
36,LAP3,20,1.0,8
36,LAP3,25,10.0,8
36,LAP3,30,3.0,8
36,LAP3,35,1.0,8
36,LAP3,40,2.0,8
36,LAP3,45,2.0,8
36,LAP3,50,5.0,8
36,LAP3,55,4.0,8
36,LAP3,60,3.0,8
36,LAP3,65,4.0,8
36,LAP3,10,1.0,8
36,LAP3,15,2.0,8
36,LAP3,20,1.0,8
36,LAP3,25,1.0,8
36,LAP3,30,5.0,8
36,LAP3,35,3.0,8
36,LAP3,40,2.0,8
36,LAP3,45,1.0,8
36,LAP3,50,2.0,8
36,LAP3,55,1.0,8
36,LAP3,60,2.0,8
36,LAP3,65,20,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,20,5.0,8
36,LAP3,25,1.0,8
36,LAP3,30,1.0,8
36,LAP3,35,1.0,8
36,LAP3,40,3.0,8
36,LAP3,45,4.0,8
36,LAP3,50,1.0,8
36,LAP3,55,2.0,8
36,LAP3,60,1.0,8
36,LAP3,65,3.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,20,2.0,8
36,LAP3,25,2.0,8
36,LAP3,30,4.0,8
36,LAP3,35,1.0,8
36,LAP3,40,1.0,8
36,LAP3,45,5.0,8
36,LAP3,50,1.0,8
36,LAP3,55,3.0,8
36,LAP3,60,3.0,8
36,LAP3,65,7.0,8
36,LAP3,10,1.0,8
36,LAP3,15,2.0,8
36,LAP3,20,1.0,8
36,LAP3,25,1.0,8
36,LAP3,30,2.0,8
36,LAP3,35,1.0,8
36,LAP3,40,1.0,8
36,LAP3,45,2.0,8
36,LAP3,50,1.0,8
36,LAP3,55,4.0,8
36,LAP3,60,2.0,8
36,LAP3,65,2.0,8
36,LAP3,10,2.0,8
36,LAP3,15,1.0,8
36,LAP3,20,1.0,8
36,LAP3,25,2.0,8
36,LAP3,30,4.0,8
36,LAP3,35,1.0,8
36,LAP3,40,4.0,8
36,LAP3,45,2.0,8
36,LAP3,50,3.0,8
36,LAP3,55,1.0,8
36,LAP3,60,2.0,8
36,LAP3,65,2.0,8
36,LAP3,10,1.0,8
36,LAP3,15,1.0,8
36,LAP3,20,1.0,8
36,LAP3,25,10.0,8
36,LAP3,30,1.0,8
36,LAP3,35,10.0,8
36,LAP3,40,2.0,8
36,LAP3,45,1.0,8
36,LAP3,50,1.0,8
36,LAP3,55,2.0,8
36,LAP3,60,2.0,8
36,LAP3,65,20,8
36,LAP3,10,4.0,8
36,LAP3,15,1.0,8
36,LAP3,20,1.0,8
36,LAP3,25,1.0,8
36,LAP3,30,1.0,8
36,LAP3,35,2.0,8
36,LAP3,40,2.0,8
36,LAP3,45,2.0,8
36,LAP3,50,1.0,8
36,LAP3,55,10.0,8
36,LAP3,60,2.0,8
36,LAP3,65,8.0,8
36,LAP3,10,2.0,8
36,LAP3,15,2.0,8
36,LAP3,20,2.0,8
36,LAP3,25,1.0,8
36,LAP3,30,2.0,8
36,LAP3,35,2.0,8
36,LAP3,40,2.0,8
36,LAP3,45,7.0,8
36,LAP3,50,2.0,8
36,LAP3,55,4.0,8
36,LAP3,60,2.0,8
36,LAP3,65,3.0,8
36,LAP3,10,2.0,8
36,LAP3,15,2.0,8
36,LAP3,20,4.0,8
36,LAP3,25,1.0,8
36,LAP3,30,7.0,8
36,LAP3,35,1.0,8
36,LAP3,40,1.0,8
36,LAP3,45,2.0,8
36,LAP3,50,2.0,8
36,LAP3,55,2.0,8
36,LAP3,60,4.0,8
36,LAP3,65,10.0,8
36,LAP3,10,0.0,8
36,LAP3,15,1.0,8
