complexity,algorithm,samples,reward,b
12,MCTS,66,10.0,8
12,MCTS,6,2.0,8
12,MCTS,12,2.0,8
12,MCTS,18,2.0,8
12,MCTS,24,2.0,8
12,MCTS,30,2.0,8
12,MCTS,36,2.0,8
12,MCTS,42,2.0,8
12,MCTS,48,2.0,8
12,MCTS,54,2.0,8
12,MCTS,60,2.0,8
12,MCTS,66,3.0,8
12,MCTS,6,2.0,8
12,MCTS,12,2.0,8
12,MCTS,18,2.0,8
12,MCTS,24,2.0,8
12,MCTS,30,2.0,8
12,MCTS,36,2.0,8
12,MCTS,42,2.0,8
12,MCTS,48,2.0,8
12,MCTS,54,2.0,8
12,MCTS,60,6.0,8
12,MCTS,66,6.0,8
12,MCTS,6,10.0,8
12,MCTS,12,10.0,8
12,MCTS,18,10.0,8
12,MCTS,24,10.0,8
12,MCTS,30,10.0,8
12,MCTS,36,10.0,8
12,MCTS,42,10.0,8
12,MCTS,48,10.0,8
12,MCTS,54,10.0,8
12,MCTS,60,10.0,8
12,MCTS,66,10.0,8
12,MCTS,6,1.0,8
12,MCTS,12,1.0,8
12,MCTS,18,1.0,8
12,MCTS,24,1.0,8
12,MCTS,30,1.0,8
12,MCTS,36,1.0,8
12,MCTS,42,1.0,8
12,MCTS,48,1.0,8
12,MCTS,54,1.0,8
12,MCTS,60,1.0,8
12,MCTS,66,2.0,8
12,MCTS,6,3.0,8
12,MCTS,12,3.0,8
12,MCTS,18,3.0,8
12,MCTS,24,3.0,8
12,MCTS,30,3.0,8
12,MCTS,36,3.0,8
12,MCTS,42,3.0,8
12,MCTS,48,3.0,8
12,MCTS,54,3.0,8
12,MCTS,60,3.0,8
12,MCTS,66,5.0,8
12,MCTS,6,2.0,8
12,MCTS,12,2.0,8
12,MCTS,18,2.0,8
12,MCTS,24,2.0,8
12,MCTS,30,2.0,8
12,MCTS,36,2.0,8
12,MCTS,42,2.0,8
12,MCTS,48,2.0,8
12,MCTS,54,2.0,8
12,MCTS,60,2.0,8
12,MCTS,66,3.0,8
12,MCTS,6,1.0,8
12,MCTS,12,1.0,8
12,MCTS,18,1.0,8
12,MCTS,24,1.0,8
12,MCTS,30,1.0,8
12,MCTS,36,1.0,8
12,MCTS,42,1.0,8
12,MCTS,48,2.0,8
12,MCTS,54,2.0,8
12,MCTS,60,2.0,8
12,MCTS,66,2.0,8
12,MCTS,6,1.0,8
12,MCTS,12,1.0,8
12,MCTS,18,1.0,8
12,MCTS,24,1.0,8
12,MCTS,30,1.0,8
12,MCTS,36,1.0,8
12,MCTS,42,1.0,8
12,MCTS,48,1.0,8
12,MCTS,54,1.0,8
12,MCTS,60,2.0,8
12,MCTS,66,2.0,8
12,MCTS,6,2.0,8
12,MCTS,12,2.0,8
12,MCTS,18,2.0,8
12,MCTS,24,2.0,8
12,MCTS,30,2.0,8
12,MCTS,36,2.0,8
12,MCTS,42,2.0,8
12,MCTS,48,2.0,8
12,MCTS,54,2.0,8
12,MCTS,60,2.0,8
12,MCTS,66,3.0,8
12,LAP3,10,10.0,8
12,LAP3,15,9.0,8
12,LAP3,20,20,8
12,LAP3,25,10.0,8
12,LAP3,30,10.0,8
12,LAP3,35,10.0,8
12,LAP3,40,9.0,8
12,LAP3,45,20,8
12,LAP3,55,10.0,8
12,LAP3,60,6.0,8
12,LAP3,65,10.0,8
12,LAP3,10,4.0,8
12,LAP3,15,10.0,8
12,LAP3,20,15.0,8
12,LAP3,25,14.0,8
12,LAP3,30,20,8
12,LAP3,35,9.0,8
12,LAP3,40,5.0,8
12,LAP3,45,8.0,8
12,LAP3,55,12.0,8
12,LAP3,60,7.0,8
12,LAP3,10,10.0,8
12,LAP3,15,4.0,8
12,LAP3,20,4.0,8
12,LAP3,25,10.0,8
12,LAP3,30,20,8
12,LAP3,35,6.0,8
12,LAP3,40,11.0,8
12,LAP3,45,7.0,8
12,LAP3,50,3.0,8
12,LAP3,55,10.0,8
12,LAP3,60,8.0,8
12,LAP3,65,10.0,8
12,LAP3,10,15.0,8
12,LAP3,15,10.0,8
12,LAP3,20,20,8
12,LAP3,25,10.0,8
12,LAP3,30,10.0,8
12,LAP3,35,4.0,8
12,LAP3,40,20,8
12,LAP3,45,6.0,8
12,LAP3,50,10.0,8
12,LAP3,55,9.0,8
12,LAP3,60,11.0,8
12,LAP3,65,4.0,8
12,LAP3,10,3.0,8
12,LAP3,15,2.0,8
12,LAP3,20,4.0,8
12,LAP3,25,10.0,8
12,LAP3,30,6.0,8
12,LAP3,40,3.0,8
12,LAP3,45,8.0,8
12,LAP3,50,4.0,8
12,LAP3,65,7.0,8
12,LAP3,10,3.0,8
12,LAP3,15,3.0,8
12,LAP3,20,10.0,8
12,LAP3,25,3.0,8
12,LAP3,30,9.0,8
12,LAP3,35,3.0,8
12,LAP3,40,9.0,8
12,LAP3,45,7.0,8
12,LAP3,50,9.0,8
12,LAP3,55,9.0,8
12,LAP3,60,7.0,8
12,LAP3,65,10.0,8
12,LAP3,10,4.0,8
12,LAP3,15,2.0,8
12,LAP3,20,2.0,8
12,LAP3,25,10.0,8
12,LAP3,30,7.0,8
12,LAP3,35,3.0,8
12,LAP3,40,7.0,8
12,LAP3,45,9.0,8
12,LAP3,50,15.0,8
12,LAP3,55,10.0,8
12,LAP3,60,15.0,8
12,LAP3,65,10.0,8
12,LAP3,10,6.0,8
12,LAP3,15,20,8
12,LAP3,20,20,8
12,LAP3,25,20,8
12,LAP3,30,7.0,8
12,LAP3,35,9.0,8
12,LAP3,40,10.0,8
12,LAP3,45,6.0,8
12,LAP3,50,9.0,8
12,LAP3,60,17.0,8
12,LAP3,65,7.0,8
12,LAP3,10,2.0,8
12,LAP3,15,4.0,8
12,LAP3,20,20,8
12,LAP3,25,3.0,8
12,LAP3,30,20,8
12,LAP3,40,7.0,8
12,LAP3,45,5.0,8
12,LAP3,50,6.0,8
12,LAP3,55,5.0,8
12,LAP3,60,10.0,8
12,LAP3,65,11.0,8
12,LAP3,10,5.0,8
12,LAP3,15,2.0,8
12,LAP3,20,4.0,8
12,LAP3,25,7.0,8
12,LAP3,30,9.0,8
12,LAP3,35,4.0,8
12,LAP3,40,15.0,8
12,LAP3,45,10.0,8
12,LAP3,55,12.0,8
12,LAP3,60,11.0,8
12,LAP3,65,20,8
12,LAP3,10,3.0,8
12,LAP3,20,10.0,8
12,LAP3,25,2.0,8
12,LAP3,30,10.0,8
12,LAP3,35,4.0,8
12,LAP3,40,7.0,8
12,LAP3,45,10.0,8
12,LAP3,50,7.0,8
12,LAP3,55,5.0,8
12,LAP3,60,7.0,8
12,LAP3,65,7.0,8
12,LAP3,10,3.0,8
12,LAP3,15,3.0,8
12,LAP3,20,10.0,8
12,LAP3,25,4.0,8
12,LAP3,30,10.0,8
12,LAP3,35,10.0,8
12,LAP3,40,7.0,8
12,LAP3,45,4.0,8
12,LAP3,50,6.0,8
12,LAP3,55,10.0,8
12,LAP3,65,11.0,8
12,LAP3,10,20,8
12,LAP3,15,2.0,8
12,LAP3,20,10.0,8
12,LAP3,25,10.0,8
12,LAP3,30,10.0,8
12,LAP3,35,5.0,8
12,LAP3,40,11.0,8
12,LAP3,45,7.0,8
12,LAP3,50,8.0,8
12,LAP3,55,7.0,8
12,LAP3,60,10.0,8
12,LAP3,65,10.0,8
12,LAP3,10,7.0,8
12,LAP3,15,10.0,8
12,LAP3,20,10.0,8
12,LAP3,25,7.0,8
12,LAP3,30,4.0,8
12,LAP3,35,10.0,8
12,LAP3,40,9.0,8
12,LAP3,45,5.0,8
12,LAP3,50,5.0,8
12,LAP3,55,4.0,8
12,LAP3,60,7.0,8
12,LAP3,65,20,8
12,LAP3,10,2.0,8
12,LAP3,15,2.0,8
12,LAP3,20,3.0,8
12,LAP3,25,7.0,8
12,LAP3,30,8.0,8
12,LAP3,35,20,8
12,LAP3,40,3.0,8
12,LAP3,45,10.0,8
12,LAP3,50,9.0,8
12,LAP3,55,14.0,8
12,LAP3,65,7.0,8
12,LAP3,10,3.0,8
12,LAP3,15,7.0,8
12,LAP3,20,5.0,8
12,LAP3,25,6.0,8
12,LAP3,30,20,8
12,LAP3,35,10.0,8
12,LAP3,40,5.0,8
12,LAP3,45,10.0,8
12,LAP3,50,9.0,8
12,LAP3,55,10.0,8
12,LAP3,65,4.0,8
12,LAP3,10,7.0,8
12,LAP3,15,2.0,8
12,LAP3,20,20,8
12,LAP3,25,10.0,8
12,LAP3,30,4.0,8
12,LAP3,35,10.0,8
12,LAP3,40,10.0,8
12,LAP3,45,3.0,8
12,LAP3,50,10.0,8
12,LAP3,55,7.0,8
12,LAP3,60,10.0,8
12,LAP3,10,3.0,8
12,LAP3,15,8.0,8
12,LAP3,20,7.0,8
12,LAP3,25,15.0,8
12,LAP3,30,20,8
12,LAP3,35,20,8
12,LAP3,40,3.0,8
12,LAP3,45,20,8
12,LAP3,50,7.0,8
12,LAP3,55,9.0,8
12,LAP3,65,8.0,8
12,LAP3,10,20,8
12,LAP3,15,5.0,8
12,LAP3,20,4.0,8
12,LAP3,25,10.0,8
12,LAP3,30,5.0,8
12,LAP3,35,20,8
12,LAP3,40,15.0,8
12,LAP3,45,5.0,8
12,LAP3,50,10.0,8
12,LAP3,55,9.0,8
12,LAP3,60,5.0,8
12,LAP3,65,12.0,8
12,LAP3,10,4.0,8
12,LAP3,15,10.0,8
12,LAP3,20,10.0,8
12,LAP3,25,15.0,8
12,LAP3,30,3.0,8
12,LAP3,35,10.0,8
12,LAP3,40,8.0,8
12,LAP3,45,10.0,8
12,LAP3,50,12.0,8
12,LAP3,60,12.0,8
12,LAP3,65,11.0,8
12,LAP3,15,20,8
12,LAP3,20,5.0,8
12,LAP3,25,9.0,8
12,LAP3,30,5.0,8
12,LAP3,35,4.0,8
12,LAP3,40,6.0,8
12,LAP3,45,6.0,8
12,LAP3,50,4.0,8
12,LAP3,55,8.0,8
12,LAP3,60,15.0,8
12,LAP3,65,10.0,8
12,LAP3,10,4.0,8
12,LAP3,15,6.0,8
12,LAP3,20,2.0,8
12,LAP3,30,10.0,8
12,LAP3,35,4.0,8
12,LAP3,55,20,8
12,LAP3,60,6.0,8
12,LAP3,65,20,8
12,LAP3,10,7.0,8
12,LAP3,15,4.0,8
12,LAP3,20,3.0,8
12,LAP3,25,4.0,8
12,LAP3,30,4.0,8
12,LAP3,35,4.0,8
12,LAP3,40,4.0,8
12,LAP3,45,20,8
12,LAP3,50,12.0,8
12,LAP3,55,4.0,8
12,LAP3,60,7.0,8
12,LAP3,65,12.0,8
12,LAP3,10,10.0,8
12,LAP3,15,13.0,8
12,LAP3,20,2.0,8
12,LAP3,25,4.0,8
12,LAP3,35,9.0,8
12,LAP3,40,7.0,8
12,LAP3,45,20,8
12,LAP3,50,13.0,8
12,LAP3,55,9.0,8
12,LAP3,60,7.0,8
12,LAP3,65,10.0,8
12,LAP3,10,4.0,8
12,LAP3,15,10.0,8
12,LAP3,20,3.0,8
12,LAP3,25,4.0,8
12,LAP3,30,9.0,8
12,LAP3,35,10.0,8
12,LAP3,40,7.0,8
12,LAP3,45,10.0,8
12,LAP3,50,6.0,8
12,LAP3,55,10.0,8
12,LAP3,60,4.0,8
12,LAP3,65,15.0,8
12,LAP3,10,4.0,8
12,LAP3,15,10.0,8
12,LAP3,20,10.0,8
12,LAP3,25,20,8
12,LAP3,30,10.0,8
12,LAP3,35,4.0,8
12,LAP3,40,3.0,8
12,LAP3,45,10.0,8
12,LAP3,50,10.0,8
12,LAP3,60,20,8
12,LAP3,65,5.0,8
12,LAP3,10,20,8
12,LAP3,15,3.0,8
12,LAP3,20,20,8
12,LAP3,25,5.0,8
12,LAP3,30,3.0,8
12,LAP3,35,10.0,8
12,LAP3,40,20,8
12,LAP3,45,7.0,8
12,LAP3,50,4.0,8
12,LAP3,55,6.0,8
12,LAP3,60,9.0,8
12,LAP3,65,20,8
12,LAP3,10,20,8
12,LAP3,15,4.0,8
12,LAP3,20,5.0,8
12,LAP3,25,9.0,8
12,LAP3,30,13.0,8
12,LAP3,35,3.0,8
12,LAP3,40,4.0,8
12,LAP3,45,3.0,8
12,LAP3,50,6.0,8
12,LAP3,60,6.0,8
12,LAP3,65,9.0,8
12,LAP3,10,7.0,8
12,LAP3,15,6.0,8
12,LAP3,20,10.0,8
12,LAP3,25,9.0,8
12,LAP3,35,4.0,8
12,LAP3,40,20,8
12,LAP3,45,10.0,8
12,LAP3,50,4.0,8
12,LAP3,55,9.0,8
12,LAP3,60,7.0,8
12,LAP3,65,10.0,8
12,LAP3,10,2.0,8
12,LAP3,15,10.0,8
12,LAP3,20,5.0,8
12,LAP3,25,3.0,8
12,LAP3,30,9.0,8
12,LAP3,35,9.0,8
12,LAP3,40,4.0,8
12,LAP3,45,10.0,8
12,LAP3,50,10.0,8
12,LAP3,55,10.0,8
12,LAP3,60,10.0,8
12,LAP3,65,5.0,8
12,LAP3,10,3.0,8
12,LAP3,15,2.0,8
12,LAP3,20,2.0,8
12,LAP3,25,10.0,8
12,LAP3,35,10.0,8
12,LAP3,40,20,8
12,LAP3,45,5.0,8
12,LAP3,50,6.0,8
12,LAP3,55,10.0,8
12,LAP3,60,10.0,8
12,LAP3,10,3.0,8
12,LAP3,15,4.0,8
12,LAP3,20,4.0,8
12,LAP3,25,7.0,8
12,LAP3,30,12.0,8
12,LAP3,40,10.0,8
12,LAP3,45,20,8
12,LAP3,50,7.0,8
12,LAP3,55,9.0,8
12,LAP3,60,10.0,8
12,LAP3,65,5.0,8
12,LAP3,10,7.0,8
12,LAP3,15,3.0,8
12,LAP3,20,4.0,8
12,LAP3,25,20,8
12,LAP3,30,9.0,8
12,LAP3,35,4.0,8
12,LAP3,40,4.0,8
12,LAP3,45,7.0,8
12,LAP3,50,20,8
12,LAP3,55,20,8
12,LAP3,60,10.0,8
12,LAP3,10,7.0,8
12,LAP3,15,10.0,8
12,LAP3,20,8.0,8
12,LAP3,25,4.0,8
12,LAP3,30,3.0,8
12,LAP3,35,5.0,8
12,LAP3,40,9.0,8
12,LAP3,45,4.0,8
12,LAP3,50,12.0,8
12,LAP3,55,10.0,8
12,LAP3,60,10.0,8
12,LAP3,65,10.0,8
12,LAP3,10,2.0,8
12,LAP3,15,15.0,8
12,LAP3,20,6.0,8
12,LAP3,25,20,8
12,LAP3,30,3.0,8
12,LAP3,35,10.0,8
12,LAP3,40,10.0,8
12,LAP3,45,10.0,8
12,LAP3,50,10.0,8
12,LAP3,55,17.0,8
12,LAP3,65,12.0,8
12,LAP3,10,3.0,8
12,LAP3,15,5.0,8
12,LAP3,20,4.0,8
12,LAP3,25,6.0,8
12,LAP3,30,3.0,8
12,LAP3,35,6.0,8
12,LAP3,40,10.0,8
12,LAP3,45,4.0,8
12,LAP3,55,9.0,8
12,LAP3,60,7.0,8
12,LAP3,65,7.0,8
12,LAP3,10,4.0,8
12,LAP3,15,3.0,8
12,LAP3,20,5.0,8
12,LAP3,25,2.0,8
12,LAP3,30,20,8
12,LAP3,35,15.0,8
12,LAP3,40,13.0,8
12,LAP3,45,9.0,8
12,LAP3,50,5.0,8
12,LAP3,60,10.0,8
12,LAP3,10,2.0,8
12,LAP3,15,4.0,8
12,LAP3,20,10.0,8
12,LAP3,25,5.0,8
12,LAP3,30,8.0,8
12,LAP3,35,8.0,8
12,LAP3,40,4.0,8
12,LAP3,45,10.0,8
12,LAP3,50,10.0,8
12,LAP3,60,15.0,8
12,LAP3,65,11.0,8
12,LAP3,10,2.0,8
12,LAP3,15,4.0,8
12,LAP3,20,9.0,8
12,LAP3,25,10.0,8
12,LAP3,30,6.0,8
12,LAP3,35,7.0,8
12,LAP3,40,9.0,8
12,LAP3,55,9.0,8
12,LAP3,60,5.0,8
12,LAP3,65,6.0,8
12,LAP3,10,7.0,8
12,LAP3,20,10.0,8
12,LAP3,25,5.0,8
12,LAP3,30,9.0,8
12,LAP3,35,10.0,8
12,LAP3,40,4.0,8
12,LAP3,45,11.0,8
12,LAP3,50,10.0,8
12,LAP3,55,11.0,8
12,LAP3,60,10.0,8
12,LAP3,65,7.0,8
12,LAP3,10,3.0,8
12,LAP3,15,3.0,8
12,LAP3,20,4.0,8
12,LAP3,25,9.0,8
12,LAP3,30,6.0,8
12,LAP3,35,6.0,8
12,LAP3,40,10.0,8
12,LAP3,45,7.0,8
12,LAP3,50,9.0,8
12,LAP3,55,13.0,8
12,LAP3,60,5.0,8
12,LAP3,65,6.0,8
12,LAP3,10,3.0,8
12,LAP3,15,2.0,8
12,LAP3,20,7.0,8
12,LAP3,25,4.0,8
12,LAP3,30,3.0,8
12,LAP3,35,5.0,8
12,LAP3,40,3.0,8
12,LAP3,45,4.0,8
12,LAP3,50,6.0,8
12,LAP3,55,10.0,8
12,LAP3,60,9.0,8
12,LAP3,65,10.0,8
12,LAP3,10,3.0,8
12,LAP3,15,5.0,8
12,LAP3,20,3.0,8
12,LAP3,25,10.0,8
12,LAP3,30,4.0,8
12,LAP3,35,8.0,8
12,LAP3,40,4.0,8
12,LAP3,45,3.0,8
12,LAP3,50,8.0,8
12,LAP3,55,10.0,8
12,LAP3,60,9.0,8
12,LAP3,65,7.0,8
12,LAP3,10,7.0,8
12,LAP3,15,4.0,8
12,LAP3,20,20,8
12,LAP3,25,4.0,8
12,LAP3,30,7.0,8
12,LAP3,35,10.0,8
12,LAP3,40,8.0,8
12,LAP3,45,13.0,8
12,LAP3,50,10.0,8
12,LAP3,55,10.0,8
12,LAP3,60,17.0,8
12,LAP3,65,7.0,8
12,LAP3,10,2.0,8
12,LAP3,15,3.0,8
12,LAP3,20,10.0,8
12,LAP3,25,3.0,8
12,LAP3,30,6.0,8
12,LAP3,35,20,8
12,LAP3,40,7.0,8
12,LAP3,50,4.0,8
12,LAP3,55,10.0,8
12,LAP3,60,6.0,8
12,LAP3,10,2.0,8
12,LAP3,15,5.0,8
12,LAP3,20,3.0,8
12,LAP3,25,4.0,8
12,LAP3,30,7.0,8
12,LAP3,35,7.0,8
12,LAP3,40,6.0,8
12,LAP3,45,4.0,8
12,LAP3,50,11.0,8
12,LAP3,55,11.0,8
12,LAP3,60,5.0,8
12,LAP3,65,9.0,8
12,LAP3,10,3.0,8
12,LAP3,20,2.0,8
12,LAP3,25,3.0,8
12,LAP3,30,9.0,8
12,LAP3,35,20,8
12,LAP3,50,10.0,8
12,LAP3,55,8.0,8
12,LAP3,60,9.0,8
12,LAP3,65,6.0,8
12,LAP3,10,10.0,8
12,LAP3,15,2.0,8
12,LAP3,20,5.0,8
12,LAP3,25,5.0,8
12,LAP3,30,7.0,8
12,LAP3,35,10.0,8
12,LAP3,45,7.0,8
12,LAP3,50,17.0,8
12,LAP3,55,3.0,8
12,LAP3,65,20,8
12,LAP3,10,4.0,8
12,LAP3,15,2.0,8
12,LAP3,20,15.0,8
12,LAP3,25,10.0,8
12,LAP3,30,5.0,8
12,LAP3,35,15.0,8
12,LAP3,40,9.0,8
12,LAP3,45,6.0,8
12,LAP3,55,15.0,8
12,LAP3,60,17.0,8
12,LAP3,65,20,8
12,LAP3,15,5.0,8
12,LAP3,20,6.0,8
12,LAP3,25,20,8
12,LAP3,30,10.0,8
12,LAP3,35,20,8
12,LAP3,40,12.0,8
12,LAP3,45,7.0,8
12,LAP3,50,5.0,8
12,LAP3,55,7.0,8
12,LAP3,60,7.0,8
12,LAP3,65,9.0,8
12,LAP3,10,3.0,8
12,LAP3,15,3.0,8
12,LAP3,20,3.0,8
12,LAP3,25,20,8
12,LAP3,30,5.0,8
12,LAP3,45,6.0,8
12,LAP3,50,10.0,8
12,LAP3,55,8.0,8
12,LAP3,60,10.0,8
12,LAP3,65,5.0,8
12,LAP3,10,2.0,8
12,LAP3,15,7.0,8
12,LAP3,20,3.0,8
12,LAP3,25,9.0,8
12,LAP3,30,6.0,8
12,LAP3,35,5.0,8
12,LAP3,40,3.0,8
12,LAP3,45,7.0,8
12,LAP3,50,3.0,8
12,LAP3,55,7.0,8
12,LAP3,60,10.0,8
12,LAP3,65,7.0,8
12,LAP3,10,3.0,8
12,LAP3,15,7.0,8
12,LAP3,20,20,8
12,LAP3,25,15.0,8
12,LAP3,30,10.0,8
12,LAP3,35,4.0,8
12,LAP3,40,10.0,8
12,LAP3,45,20,8
12,LAP3,50,10.0,8
12,LAP3,55,6.0,8
12,LAP3,60,5.0,8
12,LAP3,65,12.0,8
12,LAP3,10,4.0,8
12,LAP3,15,2.0,8
12,LAP3,20,2.0,8
12,LAP3,30,7.0,8
12,LAP3,35,10.0,8
12,LAP3,40,4.0,8
12,LAP3,45,5.0,8
12,LAP3,50,7.0,8
12,LAP3,55,10.0,8
12,LAP3,60,10.0,8
12,LAP3,65,7.0,8
12,LAP3,10,7.0,8
12,LAP3,15,20,8
12,LAP3,25,6.0,8
12,LAP3,30,10.0,8
12,LAP3,35,4.0,8
12,LAP3,40,3.0,8
12,LAP3,45,6.0,8
12,LAP3,50,4.0,8
12,LAP3,55,9.0,8
12,LAP3,65,10.0,8
12,LAP3,10,5.0,8
12,LAP3,15,4.0,8
12,LAP3,20,4.0,8
12,LAP3,25,13.0,8
12,LAP3,30,10.0,8
12,LAP3,35,5.0,8
12,LAP3,40,6.0,8
12,LAP3,45,9.0,8
12,LAP3,50,10.0,8
12,LAP3,55,13.0,8
12,LAP3,60,8.0,8
12,LAP3,65,7.0,8
12,LAP3,10,9.0,8
12,LAP3,15,2.0,8
12,LAP3,20,20,8
12,LAP3,25,10.0,8
12,LAP3,30,8.0,8
12,LAP3,40,7.0,8
12,LAP3,45,11.0,8
12,LAP3,50,20,8
12,LAP3,55,5.0,8
12,LAP3,60,12.0,8
12,LAP3,65,9.0,8
12,LAP3,10,4.0,8
12,LAP3,15,6.0,8
12,LAP3,20,3.0,8
12,LAP3,25,3.0,8
12,LAP3,30,9.0,8
12,LAP3,35,20,8
12,LAP3,40,10.0,8
12,LAP3,45,11.0,8
12,LAP3,50,10.0,8
12,LAP3,55,9.0,8
12,LAP3,60,10.0,8
12,LAP3,65,14.0,8
12,LAP3,10,4.0,8
12,LAP3,15,20,8
12,LAP3,20,5.0,8
12,LAP3,25,7.0,8
12,LAP3,30,9.0,8
12,LAP3,35,9.0,8
12,LAP3,40,7.0,8
12,LAP3,60,4.0,8
12,LAP3,10,20,8
12,LAP3,15,20,8
12,LAP3,20,2.0,8
12,LAP3,25,3.0,8
12,LAP3,30,7.0,8
12,LAP3,35,10.0,8
12,LAP3,40,4.0,8
12,LAP3,45,10.0,8
12,LAP3,50,10.0,8
12,LAP3,55,14.0,8
12,LAP3,60,9.0,8
12,LAP3,65,10.0,8
12,LAP3,10,3.0,8
12,LAP3,15,3.0,8
12,LAP3,20,4.0,8
12,LAP3,25,4.0,8
12,LAP3,30,10.0,8
12,LAP3,35,4.0,8
12,LAP3,40,10.0,8
12,LAP3,45,15.0,8
12,LAP3,50,7.0,8
12,LAP3,55,6.0,8
12,LAP3,60,7.0,8
12,LAP3,65,6.0,8
12,LAP3,10,3.0,8
12,LAP3,15,2.0,8
12,LAP3,20,20,8
12,LAP3,25,4.0,8
12,LAP3,30,20,8
12,LAP3,35,10.0,8
12,LAP3,40,7.0,8
12,LAP3,45,7.0,8
12,LAP3,50,7.0,8
12,LAP3,55,6.0,8
12,LAP3,60,17.0,8
12,LAP3,65,17.0,8
12,LAP3,10,2.0,8
12,LAP3,15,2.0,8
12,LAP3,20,4.0,8
12,LAP3,25,3.0,8
12,LAP3,30,6.0,8
12,LAP3,35,13.0,8
12,LAP3,40,15.0,8
12,LAP3,45,10.0,8
12,LAP3,60,13.0,8
12,LAP3,65,10.0,8
12,LAP3,10,6.0,8
12,LAP3,15,1.0,8
12,LAP3,20,6.0,8
12,LAP3,25,7.0,8
12,LAP3,30,3.0,8
12,LAP3,35,7.0,8
12,LAP3,40,17.0,8
12,LAP3,45,7.0,8
12,LAP3,50,4.0,8
12,LAP3,55,10.0,8
12,LAP3,60,14.0,8
12,LAP3,65,20,8
12,LAP3,10,20,8
12,LAP3,15,2.0,8
12,LAP3,20,3.0,8
12,LAP3,25,20,8
12,LAP3,30,10.0,8
12,LAP3,35,20,8
12,LAP3,40,10.0,8
12,LAP3,45,10.0,8
12,LAP3,50,10.0,8
12,LAP3,55,7.0,8
12,LAP3,60,10.0,8
12,LAP3,65,10.0,8
12,LAP3,10,2.0,8
12,LAP3,15,7.0,8
12,LAP3,20,7.0,8
12,LAP3,25,7.0,8
12,LAP3,30,10.0,8
12,LAP3,35,3.0,8
12,LAP3,40,9.0,8
12,LAP3,45,7.0,8
12,LAP3,50,13.0,8
12,LAP3,55,5.0,8
12,LAP3,60,10.0,8
12,LAP3,65,15.0,8
12,LAP3,10,3.0,8
12,LAP3,15,20,8
12,LAP3,20,20,8
12,LAP3,25,20,8
12,LAP3,40,7.0,8
12,LAP3,45,3.0,8
12,LAP3,50,15.0,8
12,LAP3,55,5.0,8
12,LAP3,65,9.0,8
12,LAP3,10,3.0,8
12,LAP3,15,2.0,8
12,LAP3,20,3.0,8
12,LAP3,25,2.0,8
12,LAP3,35,8.0,8
12,LAP3,40,3.0,8
12,LAP3,45,10.0,8
12,LAP3,50,10.0,8
12,LAP3,55,12.0,8
12,LAP3,60,5.0,8
12,LAP3,65,12.0,8
12,LAP3,15,3.0,8
12,LAP3,20,12.0,8
12,LAP3,25,10.0,8
12,LAP3,30,4.0,8
12,LAP3,35,3.0,8
12,LAP3,40,7.0,8
12,LAP3,50,7.0,8
12,LAP3,55,12.0,8
12,LAP3,60,4.0,8
12,LAP3,65,10.0,8
12,LAP3,10,20,8
12,LAP3,15,4.0,8
12,LAP3,20,20,8
12,LAP3,25,10.0,8
12,LAP3,30,3.0,8
12,LAP3,35,5.0,8
12,LAP3,40,9.0,8
12,LAP3,45,10.0,8
12,LAP3,55,10.0,8
12,LAP3,60,15.0,8
12,LAP3,10,3.0,8
12,LAP3,15,4.0,8
12,LAP3,20,15.0,8
12,LAP3,30,10.0,8
12,LAP3,35,20,8
12,LAP3,40,5.0,8
12,LAP3,45,4.0,8
12,LAP3,50,4.0,8
12,LAP3,55,9.0,8
12,LAP3,60,7.0,8
12,LAP3,65,5.0,8
12,LAP3,10,3.0,8
12,LAP3,15,5.0,8
12,LAP3,20,4.0,8
12,LAP3,25,20,8
12,LAP3,30,2.0,8
12,LAP3,35,10.0,8
12,LAP3,40,2.0,8
12,LAP3,50,20,8
12,LAP3,55,8.0,8
12,LAP3,60,7.0,8
12,LAP3,65,7.0,8
12,LAP3,10,3.0,8
12,LAP3,15,15.0,8
12,LAP3,20,4.0,8
12,LAP3,25,20,8
12,LAP3,30,9.0,8
12,LAP3,35,7.0,8
12,LAP3,40,7.0,8
12,LAP3,45,5.0,8
12,LAP3,50,10.0,8
12,LAP3,55,20,8
12,LAP3,60,10.0,8
12,LAP3,65,5.0,8
12,LAP3,10,10.0,8
12,LAP3,15,4.0,8
12,LAP3,20,10.0,8
12,LAP3,25,7.0,8
12,LAP3,30,3.0,8
12,LAP3,35,3.0,8
12,LAP3,40,12.0,8
12,LAP3,50,12.0,8
12,LAP3,55,7.0,8
12,A*,1,0.9950371902099892,8
12,A*,2,1.0,8
12,A*,3,1.1043152607484654,8
12,A*,4,0.9950371902099892,8
12,A*,5,1.2403473458920846,8
12,A*,6,1.1111111111111112,8
12,A*,7,1.414213562373095,8
12,A*,8,1.1043152607484654,8
12,A*,9,0.9805806756909202,8
12,A*,10,1.25,8
12,A*,11,1.0846522890932808,8
12,A*,12,1.4285714285714284,8
12,A*,13,1.2403473458920846,8
12,A*,14,1.643989873053573,8
12,A*,15,0.9578262852211514,8
12,A*,16,1.414213562373095,8
12,A*,17,0.9284766908852593,8
12,A*,18,1.9611613513818404,8
12,A*,19,1.0540925533894598,8
12,A*,20,1.6666666666666665,8
12,A*,21,1.212678125181665,8
